detail_id,_anchor,event_id,heading_label_ar,content_ar
DET-1113,DET-1113,hist016,#ERROR!,"في بيان صدر أثناء النزاع: ""تقع على عاتق جميع أطراف هذا النزاع مسؤولية مطلقة للامتثال للقانون الدولي الإنساني. ويجب عليهم اتخاذ جميع الاحتياطات الممكنة لحماية المدنيين. وقد انتهكت القوات الإسرائيلية هذه الالتزامات مراراً وتكراراً... كما أظهرت الجماعات الفلسطينية المسلحة استهتاراً صارخاً بالقانون الدولي الإنساني من خلال إطلاق الصواريخ عشوائياً على المناطق المدنية في إسرائيل."""
DET-1114,DET-1114,hist016,#ERROR!,#ERROR!
DET-1115,DET-1115,hist016,هيومن رايتس ووتش (مؤسسة),"خلاصة تقرير أبريل 2021: ""ينبغي على الساعين إلى تحقيق السلام الإسرائيلي الفلسطيني، سواءً كان ذلك بحل الدولة الواحدة أو الدولتين أو الكونفدرالية، أن يدركوا في الوقت الراهن حقيقة هذا الواقع وأن يستخدموا أدوات حقوق الإنسان الكفيلة بإنهاء هذا الوضع. ويشمل ذلك دعوة الدول إلى ربط مبيعات الأسلحة والمساعدات الأمنية لإسرائيل باتخاذها خطوات ملموسة وقابلة للتحقق نحو وقف ارتكابها لهذه الجرائم."""
DET-1116,DET-1116,hist016,#ERROR!,"شهادة مجهولة المصدر من عمليات غزة: ""كانت قواعد الاشتباك فضفاضة للغاية. إذا أشارت المعلومات الاستخباراتية إلى وجود شيء ما، كنا نقصفه. لم نكن نعرف دائمًا ما نقصفه. أحيانًا كانت تنهار مبانٍ بأكملها، ثم نكتشف لاحقًا أن عائلات كانت بداخلها. كان الموقف السائد: حماس هي المسؤولة عن التواجد هناك، وليس نحن."""
DET-1117,DET-1117,hist016,#ERROR!,"أقامت الشرطة الإسرائيلية حواجز عند باب دمشق لمنع التجمعات الرمضانية التقليدية. اندلعت أعمال عنف إثر اعتداء الشرطة على مصلين فلسطينيين. سارت جماعات إسرائيلية يمينية متطرفة في شوارع القدس وهي تهتف ""الموت للعرب"". وتقدمت إجراءات إخلاء الشيخ جراح في المحاكم الإسرائيلية."
DET-1118,DET-1118,hist016,اقتحمت الشرطة الإسرائيلية المسجد الأقصى,داهمت الشرطة الإسرائيلية المسجد الأقصى أثناء صلاة العشاء، وأطلقت الرصاص المطاطي والقنابل الصوتية والغاز المسيل للدموع داخل المسجد، ما أسفر عن إصابة مئات الفلسطينيين. وأثارت صور العنف خلال شهر رمضان إدانات دولية وغضباً عارماً في الأراضي الفلسطينية.
DET-1119,DET-1119,hist016,اقتحام الأقصى الثاني - ليلة القدر,في أقدس ليالي رمضان، اقتحمت الشرطة الإسرائيلية المسجد الأقصى مجدداً، ما أسفر عن إصابة أكثر من 300 فلسطيني. ووجهت حماس إنذاراً نهائياً: الانسحاب من المسجد الأقصى وشيخ الجراح بحلول الساعة السادسة مساءً، وإلا ستواجه عواقب وخيمة.
DET-1120,DET-1120,hist016,#ERROR!,"بعد تجاهل إسرائيل للإنذار، أطلقت حماس وحركة الجهاد الإسلامي صواريخ باتجاه القدس. شنت إسرائيل عملية ""حارس الجدران"" بغارات جوية مكثفة على قطاع غزة، حيث استهدفت أكثر من 130 هدفاً في الساعات الأولى."
DET-1121,DET-1121,hist016,#ERROR!,#ERROR!
DET-1122,DET-1122,hist016,#ERROR!,أطلقت حماس وحركة الجهاد الإسلامي مئات الصواريخ على أشدود وعسقلان، ما أسفر عن مقتل إسرائيليين اثنين وإصابة أكثر من 90 آخرين. كما قُتلت امرأة إسرائيلية ثالثة في ريشون لتسيون. وتصاعدت حدة الغارات الجوية الإسرائيلية على قطاع غزة. والتزم الطرفان بمواصلة العمليات العسكرية.
DET-1123,DET-1123,hist016,عمليات قتل مستهدفة لشخصيات بارزة,اغتالت إسرائيل باسم عيسى (قائد لواء غزة)، وجمعة طلحة، وعدداً من كبار مسؤولي حماس ومهندسيها. وردّت حماس بتصعيد قصفها الصاروخي. واندلعت أعمال عنف بين الطوائف في مدن إسرائيلية مختلطة، منها اللد وعكا وحيفا.
DET-1124,DET-1124,hist016,#ERROR!,#ERROR!
DET-1125,DET-1125,hist016,مجزرة شارع الوحدة,أعنف حادثة: شنّ الجيش الإسرائيلي هجوماً استمر أربع دقائق على شارع الوحدة وسط مدينة غزة. انهارت ثلاثة مبانٍ سكنية متعددة الطوابق بعد أن أصابت صواريخ الطريق/الرصيف المجاور لها. قُتل 44 مدنياً بينهم 18 طفلاً. هيومن رايتس ووتش: لا توجد أهداف عسكرية واضحة - جريمة حرب واضحة.
DET-1126,DET-1126,hist016,"إنذار كاذب من الجيش الإسرائيلي بشأن ""غزو بري""",#ERROR!
DET-1127,DET-1127,hist016,استمرار القصف؛ وتكثيف الجهود الدبلوماسية,تتواصل المناوشات الحادة. عرقلت الولايات المتحدة في البداية بيان وقف إطلاق النار الصادر عن مجلس الأمن الدولي، ثم تراجعت لاحقًا تحت ضغط داخلي. تقود مصر جهود الوساطة. وتحدث وزير الخارجية بلينكن مع نتنياهو عدة مرات.
DET-1128,DET-1128,hist016,يدخل وقف إطلاق النار حيز التنفيذ,بعد 11 يومًا، بدأ سريان وقف إطلاق النار غير المشروط بوساطة مصرية. استمر إطلاق النار من كلا الجانبين حتى دقائق قبل الموعد النهائي. بلغ إجمالي عدد القتلى الفلسطينيين 260 (129 مدنيًا)، والإسرائيليين 13. أُطلق أكثر من 4360 صاروخًا من غزة، ونُفذت أكثر من 1500 غارة جوية إسرائيلية. لم يحقق أي من الطرفين أهدافه الاستراتيجية.
DET-1129,DET-1129,hist016,أصدرت منظمة هيومن رايتس ووتش تقريراً,نشرت منظمة هيومن رايتس ووتش تحقيقاً شاملاً خلص إلى ارتكاب جرائم حرب واضحة من كلا الجانبين. وقد حقق التحقيق في ثلاث غارات إسرائيلية أسفرت عن مقتل 62 مدنياً في مناطق لم تكن فيها أهداف عسكرية واضحة في الجوار. كما وثّق التحقيق الهجمات الصاروخية الفلسطينية باعتبارها جرائم حرب، ودعا إلى إجراء تحقيق من قبل المحكمة الجنائية الدولية.
DET-1130,DET-1130,hist016,هجوم شارع الوحدة - مقتل 44 مدنياً,"في 16 مايو/أيار، الساعة الواحدة صباحاً: أسفر هجوم استمر أربع دقائق عن انهيار ثلاثة مبانٍ سكنية في وسط مدينة غزة، ما أسفر عن مقتل 44 مدنياً بينهم 18 طفلاً. وخلصت منظمة هيومن رايتس ووتش إلى أن المباني انهارت بعد أن أصابت صواريخ طريقاً/رصيفاً مجاوراً لها. ولم تُرصد أي أهداف عسكرية واضحة. وصفت هيومن رايتس ووتش الحادث بأنه ""جريمة حرب واضحة"". وروى الناجي عمر أبو العوف كيف اختفى الطابق تحت أقدام عائلته لحظة سقوط الصواريخ."
DET-1131,DET-1131,hist016,#ERROR!,#ERROR!
DET-1132,DET-1132,hist016,تفجير مخيم شاطئ للاجئين - مقتل 8 أطفال,#ERROR!
DET-1133,DET-1133,hist016,الهجمات الصاروخية العشوائية (جريمة حرب فلسطينية),#ERROR!
DET-1134,DET-1134,hist016,#ERROR!,دمرت إسرائيل عدة أبراج شاهقة في غزة تضم منازل ومتاجر ومكاتب إعلامية. ودُمر برج الجلاء (الذي يضم وكالة أسوشيتد برس وقناة الجزيرة) في 15 مايو/أيار. وقد وجهت إسرائيل تحذيرات، لكن منظمة هيومن رايتس ووتش تحقق فيما إذا كانت الأهداف العسكرية كافية لتبرير التدمير. استهداف ممنهج للبنية التحتية.
DET-1135,DET-1135,hist016,نمط الهجمات بدون أهداف عسكرية واضحة,#ERROR!
DET-1136,DET-1136,hist017,#ERROR!,#ERROR!
DET-1137,DET-1137,hist017,#ERROR!,#ERROR!
DET-1138,DET-1138,hist017,مقتل مدنيين/متظاهرين عُزّل (2022),أُطلق عليهم النار خلال مداهمات أو مظاهرات. من المرجح أن غالبية ضحايا عام 2022 كانوا عُزّلًا وقت وفاتهم.
DET-1139,DET-1139,hist017,#ERROR!,48 عام 2022، و30+ عام 2023 قبل حرب غزة. ومن بينهم جنى زكارنة (15 عاماً)، ومحمود سمودي (12 عاماً)، وفلة المسالمة (15 عاماً).
DET-1140,DET-1140,hist017,مقتل الصحافية: شيرين أبو عقلة,#ERROR!
DET-1141,DET-1141,hist017,#ERROR!,أفادت الأمم المتحدة بأن أكثر من 9000 شخص أصيبوا على يد القوات الإسرائيلية في الضفة الغربية خلال عام 2022
DET-1142,DET-1142,hist017,#ERROR!,26 يناير: مقتل 10 فلسطينيين بينهم امرأة مسنة أصيبت برصاصة في رقبتها، ودهس فتاة تبلغ من العمر 16 عاماً بواسطة مركبة عسكرية
DET-1143,DET-1143,hist017,#ERROR!,٢٢ فبراير: مقتل ١١ شخصاً وإصابة ١٠٢ آخرين (٨٢ منهم بالرصاص الحي). يُظهر مقطع فيديو رجلين أُصيبا برصاص في الظهر أثناء فرارهما.
DET-1144,DET-1144,hist017,غزو ​​جنين يوليو 2023,3-4 يوليو: أكبر عملية عسكرية في الضفة الغربية منذ 20 عامًا. طائرات مسيرة، مروحيات، أكثر من 500 جندي. 12 قتيلاً، 100 جريح، نزوح 500 عائلة
DET-1145,DET-1145,hist017,قتلى إسرائيليين (ربيع 2022),"مقتل 19 إسرائيليًا في هجمات مارس/آذار - مايو/أيار 2022 التي أدت إلى إطلاق عملية ""كسر الموجة"". استُهدف 4 جنود و8 مستوطنين في الضفة الغربية."
DET-1146,DET-1146,hist017,هجمات المستوطنين على الفلسطينيين,سجلت الأمم المتحدة أكثر من 800 هجوم للمستوطنين بين أكتوبر 2023 ومايو 2024. وغالباً ما تحدث هذه الهجمات أثناء أو بعد غارات الجيش الإسرائيلي بموافقة ضمنية منه.
DET-1147,DET-1147,hist017,بنيامين نتنياهو,"عاد إلى السلطة في ديسمبر 2022 بتحالف يميني متطرف. أذن بعملية ""كسر الموجة"" وما تلاها من تصعيدات. دافع عن عمليات القتل باعتبارها مكافحة للإرهاب. رفضت الحكومة جميع الانتقادات الدولية ونتائج الأمم المتحدة."
DET-1148,DET-1148,hist017,يواف غالانت,أشرف على العمليات العسكرية في الضفة الغربية خلال الفترة 2022-2023. أذن بعمليات جنين الرئيسية، بما في ذلك التوغل في يوليو 2023 الذي تضمن قصفاً جوياً. دافع عن استخدام القوة باعتبارها متناسبة.
DET-1149,DET-1149,hist017,#ERROR!,#ERROR!
DET-1150,DET-1150,hist017,#ERROR!,#ERROR!
DET-1151,DET-1151,hist017,#ERROR!,مراسلة مخضرمة في قناة الجزيرة، غطت الصراع الإسرائيلي الفلسطيني لعقدين من الزمن. قُتلت في 11 مايو/أيار 2022 على يد القوات الإسرائيلية بينما كانت ترتدي سترة صحفية تحمل شعار القناة بوضوح. أصبحت رمزاً لاستهداف الصحفيين. وقد خلصت الأمم المتحدة إلى أن قتلها انتهك حقها في الحياة.
DET-1152,DET-1152,hist017,نافي بيلاي,#ERROR!
DET-1153,DET-1153,hist017,الأثر الفوري (2022-2023),مقتل أكثر من 500 فلسطيني - الفترة الأكثر دموية منذ الانتفاضة الثانية (2000-2005)
DET-1154,DET-1154,hist017,#ERROR!,#ERROR!
DET-1155,DET-1155,hist017,حالة المساءلة,#ERROR!
DET-1156,DET-1156,hist017,الأثر الفوري (2022-2023),2022: 220 قتيلاً (48 طفلاً)؛ 2023: 507 قتلى (127 طفلاً) - أكثر الأعوام دموية في التاريخ المسجل
DET-1157,DET-1157,hist017,#ERROR!,#ERROR!
DET-1158,DET-1158,hist017,حالة المساءلة,✗ لا محاسبة على مقتل شيرين أبو عقلة رغم نتائج الأمم المتحدة
DET-1159,DET-1159,hist017,الأثر الفوري (2022-2023),أثارت جريمة قتل شيرين أبو عقلة (مايو 2022) استنكاراً دولياً واسعاً؛ وقد اعتبرت الأمم المتحدة قتلها غير قانوني.
DET-1160,DET-1160,hist017,#ERROR!,#ERROR!
DET-1161,DET-1161,hist017,حالة المساءلة,✗ لا محاسبة على مقتل أكثر من 78 طفلاً
DET-1162,DET-1162,hist017,الأثر الفوري (2022-2023),#ERROR!
DET-1163,DET-1163,hist017,#ERROR!,تضررت مصداقية القانون الدولي: تجاهل نتائج الأمم المتحدة، وعدم تفعيل آليات الإنفاذ.
DET-1164,DET-1164,hist017,حالة المساءلة,✗ لا محاسبة على مداهمة المستشفى بدافع الخيانة (جريمة حرب)
DET-1165,DET-1165,hist017,الأثر الفوري (2022-2023),#ERROR!
DET-1166,DET-1166,hist017,#ERROR!,أدت حرب غزة (أكتوبر 2023 - حتى الآن) إلى تصعيد العنف في الضفة الغربية إلى مستويات غير مسبوقة
DET-1167,DET-1167,hist017,حالة المساءلة,#ERROR!
DET-1168,DET-1168,hist017,الأثر الفوري (2022-2023),أول استخدام مكثف للقصف الجوي في الضفة الغربية منذ الانتفاضة الثانية (يوليو 2023).
DET-1169,DET-1169,hist017,#ERROR!,يشمل تحقيق المحكمة الجنائية الدولية الضفة الغربية، ولكن لم يتم توجيه أي اتهامات حتى عام 2025.
DET-1170,DET-1170,hist017,حالة المساءلة,✗ التحقيقات العسكرية الإسرائيلية: نمط معتاد لإغلاق القضايا دون توجيه اتهامات
DET-1171,DET-1171,hist017,الأثر الفوري (2022-2023),#ERROR!
DET-1172,DET-1172,hist017,#ERROR!,تتزايد نزع الشرعية عن السلطة الفلسطينية؛ وتم تعليق التنسيق الأمني ​​عدة مرات
DET-1173,DET-1173,hist017,حالة المساءلة,✗ لا محاسبة على عنف المستوطنين رغم توثيق أكثر من 800 هجوم
DET-1174,DET-1174,hist017,الأثر الفوري (2022-2023),تم توثيق أكثر من 800 هجوم للمستوطنين في الفترة من أكتوبر 2023 إلى مايو 2024، وغالبًا ما كان ذلك بتواطؤ عسكري.
DET-1175,DET-1175,hist017,#ERROR!,#ERROR!
DET-1176,DET-1176,hist017,حالة المساءلة,#ERROR!
DET-1177,DET-1177,hist017,#ERROR!,#ERROR!
DET-1178,DET-1178,hist017,حالة المساءلة,#ERROR!
DET-1179,DET-1179,hist017,حالة المساءلة,✓ للمحكمة الجنائية الدولية اختصاص قضائي؛ التحقيق جارٍ ولكنه بطيء
DET-1180,DET-1180,hist017,حالة المساءلة,#ERROR!
DET-1181,DET-1181,hist017,حالة المساءلة,✓ قضية شيرين أبو عقلة تُبقي قضية استهداف الصحفيين في دائرة الضوء الدولي
DET-1182,DET-1182,hist017,#ERROR!,إنفاذ القانون مقابل إدارة الأعمال العدائية: خلصت لجنة تابعة للأمم المتحدة إلى أن إسرائيل تطبق بشكل غير قانوني قواعد القانون الدولي الإنساني المتعلقة بإدارة الأعمال العدائية على إنفاذ القانون في الضفة الغربية. الإطار الصحيح هو القانون الدولي لحقوق الإنسان الذي يقيد استخدام القوة المميتة بشكل صارم.
DET-1183,DET-1183,hist017,انتهاكات القانون الإنساني الدولي,#ERROR!
DET-1184,DET-1184,hist017,نتائج مفوضية الأمم المتحدة (أكتوبر 2023),#ERROR!
DET-1185,DET-1185,hist017,#ERROR!,#ERROR!
DET-1186,DET-1186,hist017,متطلبات المساءلة,واجب التحقيق: تنص اتفاقيات جنيف على إلزام الدول بالتحقيق في الانتهاكات الجسيمة. وقد تقاعست إسرائيل بشكل ممنهج عن إجراء تحقيقات جادة.
DET-1187,DET-1187,hist017,#ERROR!,#ERROR!
DET-1188,DET-1188,hist017,انتهاكات القانون الإنساني الدولي,#ERROR!
DET-1189,DET-1189,hist017,نتائج مفوضية الأمم المتحدة (أكتوبر 2023),عمليات جنين: يبدو أن العديد من عمليات عام 2023 قد تضمنت استخداماً غير ضروري وغير متناسب للقوة. إن استخدام الطائرات بدون طيار والمروحيات في المناطق المكتظة بالسكان ينتهك مبدأ التناسب.
DET-1190,DET-1190,hist017,#ERROR!,#ERROR!
DET-1191,DET-1191,hist017,متطلبات المساءلة,#ERROR!
DET-1192,DET-1192,hist017,#ERROR!,"المبادئ الأساسية بشأن استخدام القوة والأسلحة النارية (1990): ""لا يجوز استخدام الأسلحة النارية بشكل مميت إلا عندما يكون ذلك ضرورياً للغاية لحماية الأرواح"". ولا تفي غالبية عمليات القتل في الضفة الغربية بهذا المعيار."
DET-1193,DET-1193,hist017,انتهاكات القانون الإنساني الدولي,#ERROR!
DET-1194,DET-1194,hist017,نتائج مفوضية الأمم المتحدة (أكتوبر 2023),#ERROR!
DET-1195,DET-1195,hist017,#ERROR!,#ERROR!
DET-1196,DET-1196,hist017,متطلبات المساءلة,#ERROR!
DET-1197,DET-1197,hist017,#ERROR!,#ERROR!
DET-1198,DET-1198,hist017,انتهاكات القانون الإنساني الدولي,حظر الغدر: تحظر المادة 37 من البروتوكول الإضافي الأول التظاهر بالحماية بغرض القتل. وتُعدّ مداهمة المستشفى في يناير 2024، التي نفذها كوماندوز متنكرون في زيّ طاقم طبي، جريمة غدر وجريمة حرب.
DET-1199,DET-1199,hist017,نتائج مفوضية الأمم المتحدة (أكتوبر 2023),#ERROR!
DET-1200,DET-1200,hist017,#ERROR!,النساء والعائلات: ماجدة عبيد (61 عامًا) أُصيبت برصاصة في رقبتها وهي تشاهد من النافذة؛ وفولة المسالمة (15 عامًا) قُتلت قبل يوم من عيد ميلادها - وهذا يدل على الطبيعة العشوائية للقوة.
DET-1201,DET-1201,hist017,متطلبات المساءلة,#ERROR!
DET-1202,DET-1202,hist017,نوع الحدث,
DET-1203,DET-1203,hist017,اسم العملية,
DET-1204,DET-1204,hist017,تَحَقّق,
DET-1205,DET-1205,hist017,#ERROR!,
DET-1206,DET-1206,hist017,نافي بيلاي,"جاء في تقرير أكتوبر 2023: ""تطبق إسرائيل الإطار المنظم لسلوك الأعمال العدائية على عمليات إنفاذ القانون في الضفة الغربية، بما يخالف القانون الدولي، مما أسفر عن مقتل وإصابة مدنيين. وقد وثّقت اللجنة اتجاهات مقلقة في استخدام قوات الأمن الإسرائيلية للقوة... ويبدو أن العمليات في جنين عام 2023 قد تضمنت استخدام قوة غير ضرورية وغير متناسبة."""
DET-1207,DET-1207,hist017,شذا زكارنيه,"وصف مقتل ابنته: ""كانت جانا على سطح منزلنا تلعب مع قطتها. لم تكن تُشارك في أي احتجاج، ولم تكن قريبة من أي قتال. أطلق عليها قناص إسرائيلي النار مرتين في وجهها. كانت ابنتي مجرد طفلة تلعب مع حيوانها الأليف. كيف يُمكنهم القول إنها كانت تُشكّل تهديدًا؟ قتلوها بلا سبب سوى أنها فلسطينية."" توفيت جانا في يناير 2023."
DET-1208,DET-1208,hist017,الجزيرة (المؤسسية),#ERROR!
DET-1209,DET-1209,hist017,أنطونيو غوتيريس,بعد غارة جنين في يناير 2023: «أشعر بقلق بالغ إزاء المسار الخطير للعنف في الضفة الغربية المحتلة... مستوى العنف صادم. العمليات الأمنية الإسرائيلية والهجمات الفلسطينية في ازدياد. أدعو الجميع إلى تجنب المزيد من التصعيد». وفي وقت لاحق: «ما زلنا نشهد نمطًا من استخدام القوات الإسرائيلية للقوة المميتة دون مبرر».
DET-1210,DET-1210,hist017,#ERROR!,#ERROR!
DET-1211,DET-1211,hist017,وفاء عبيد,"تصف مقتل والدتها قائلةً: ""كانت والدتي في غرفتها، تنظر من النافذة إلى ما يحدث في الشارع أثناء الغارة. أطلق قناص إسرائيلي النار عليها في رقبتها. كانت تبلغ من العمر 61 عامًا، لم تكن مقاتلة، ولم تكن تشكل أي تهديد. مجرد جدة تراقب من نافذتها. قتلوها في منزلها."" توفيت ماجدة في غارة جنين في يناير 2023."
DET-1212,DET-1212,hist017,بتسيلم (منظمة حقوق الإنسان الإسرائيلية),"بيان بشأن أحداث العنف عام 2022: ""بلغ عدد القتلى في الضفة الغربية وقطاع غزة أعلى مستوى له منذ عام 2006... إن سياسة إطلاق النار المفتوح الإسرائيلية في الضفة الغربية تسمح لقوات الأمن باستخدام قوة قد تكون مميتة حتى عندما لا تكون حياتهم في خطر. هذه السياسة تحوّل كل نشاط عسكري وكل مظاهرة فلسطينية إلى وضع يهدد حياة الفلسطينيين."""
DET-1213,DET-1213,hist017,#ERROR!,#ERROR!
DET-1214,DET-1214,hist017,#ERROR!,#ERROR!
DET-1215,DET-1215,hist017,#ERROR!,#ERROR!
DET-1216,DET-1216,hist017,#ERROR!,تشنّ إسرائيل حملة عسكرية تتضمن مداهمات شبه ليلية على مدن الضفة الغربية، وخاصة جنين ونابلس. ويركز الهجوم على تفكيك جماعات المقاومة المسلحة، مع تصعيد كبير في استخدام القوة والاعتقالات وهدم المنازل.
DET-1217,DET-1217,hist017,#ERROR!,"مراسلة الجزيرة الفلسطينية المخضرمة، التي أُصيبت برصاصة في رأسها أثناء تغطيتها غارة للجيش الإسرائيلي في جنين، كانت ترتدي سترة تحمل شعار ""صحافة"" بوضوح، وتقف مع صحفيين آخرين. خلصت لجنة تابعة للأمم المتحدة لاحقاً إلى أن القوات الإسرائيلية قتلتها عمداً أو عن طريق الإهمال، في انتهاك صارخ لحقها في الحياة. أثار مقتلها استنكاراً دولياً واسعاً."
DET-1218,DET-1218,hist017,#ERROR!,مع نهاية العام، قُتل 220 فلسطينياً في الأراضي المحتلة (167 في الضفة الغربية/شرق القدس، و53 في غزة). من بين القتلى 48 طفلاً. وأُصيب أكثر من 9000 شخص. أعلنت الأمم المتحدة أن هذا العام هو الأكثر دموية منذ الانتفاضة الثانية. التركيز على جنين (45 قتيلاً) ونابلس (45 قتيلاً) مجتمعتين.
DET-1219,DET-1219,hist017,غارة جنين - مقتل 10 أشخاص,#ERROR!
DET-1220,DET-1220,hist017,غارة على نابلس - 11 قتيلاً و102 جريحاً,"أسفرت غارة واسعة النطاق على نابلس عن مقتل 11 شخصًا وإصابة 102 آخرين (82 منهم بالرصاص الحي). وأظهر مقطع فيديو التقطه أحد الهواة رجلين أُصيبا برصاص في الظهر أثناء فرارهما. وردّت السلطة الفلسطينية بتعليق التنسيق الأمني ​​مع إسرائيل، واصفةً الحادثة بـ""المجزرة"". وبحلول هذا التاريخ، بلغ عدد الفلسطينيين الذين قُتلوا في عام 2023، 61 شخصًا، أي ضعف عدد القتلى في عام 2022."
DET-1221,DET-1221,hist017,#ERROR!,أكبر عملية عسكرية في الضفة الغربية منذ عشرين عاماً. نشرت إسرائيل طائرات مسيرة ومروحيات وأكثر من 500 جندي في هجوم استمر 14 ساعة على مخيم جنين للاجئين. أسفر الهجوم عن مقتل 12 فلسطينياً وإصابة 100 آخرين، ونزوح 500 عائلة قسراً. يُعد هذا أول استخدام مكثف للقوة الجوية في الضفة الغربية منذ الانتفاضة الثانية. كما قُتل جندي إسرائيلي بنيران صديقة.
DET-1222,DET-1222,hist017,يستمر نمط عمليات القتل غير المشروعة,#ERROR!
DET-1223,DET-1223,hist017,#ERROR!,"بعد هجوم حماس في 7 أكتوبر، تصاعدت العمليات الإسرائيلية في الضفة الغربية بشكلٍ كبير. وبحلول ديسمبر 2023، بلغ عدد الفلسطينيين الذين قُتلوا 507 (من بينهم 127 طفلاً). وشهدت المنطقة أول استخدام للغارات الجوية على المساجد في 22 أكتوبر. وأصبح استخدام الطائرات المسيّرة إجراءً روتينياً. واعتقل أكثر من 10,000 فلسطيني. وتم توثيق أكثر من 800 هجوم للمستوطنين. وصفت منظمة أطباء بلا حدود العام بأنه ""الأكثر دموية في التاريخ المسجل""."
DET-1224,DET-1224,hist017,#ERROR!,#ERROR!
DET-1225,DET-1225,hist017,#ERROR!,اقتحمت قوات كوماندوز إسرائيلية، متنكرةً بزيّ عاملين طبيين ونساء مسلمات، مستشفى في جنين، وأطلقت النار على ثلاثة فلسطينيين داخله، ما أسفر عن مقتلهم. وقد رجّح خبراء الأمم المتحدة أن ذلك قد يرقى إلى جرائم حرب. فانتحال صفة العاملين في المجال الطبي وقتل الجرحى، حتى وإن كانوا مسلحين، يُعدّ جريمة حرب.
DET-1226,DET-1226,hist017,#ERROR!,"11 مايو/أيار 2022: أُصيب مراسل قناة الجزيرة برصاصة في رأسه أثناء تغطيته غارة جنين. كان يرتدي سترة تحمل شعار ""صحافة"" بوضوح، ويقف مع صحفيين. خلصت لجنة الأمم المتحدة إلى أنه ""بناءً على أسس معقولة، استخدمت القوات الإسرائيلية القوة المميتة دون مبرر بموجب القانون الدولي لحقوق الإنسان، وانتهكت، عمدًا أو بتهور، حق أبو عقلة في الحياة"". وحددت اللجنة وحدة دوفديفان باعتبارها المسؤولة المحتملة. يُعد قتل صحفي يحمل شعارًا واضحًا، عمدًا أو بتهور، جريمة حرب."
DET-1227,DET-1227,hist017,عمليات الإعدام خارج نطاق القضاء,"يتهم الفلسطينيون القوات الإسرائيلية باتباع سياسة اغتيالات تستهدف قادة الجماعات المسلحة. ففي ثلاث حوادث وقعت عام 2022، أطلقت القوات الإسرائيلية النار على تسعة مقاتلين فلسطينيين داخل سيارات، ما أدى إلى مقتلهم، فيما وصفه الفلسطينيون بـ""الإعدامات الميدانية"". ويُظهر نمط عمليات القتل المستهدفة دون محاولة اعتقال. ويُظهر مقطع فيديو من نابلس في فبراير/شباط 2023 رجلين أُصيبا برصاص في الظهر أثناء فرارهما، ما يدل على القتل المتعمد."
DET-1228,DET-1228,hist017,استخدام القوة غير الضرورية وغير المتناسبة,#ERROR!
DET-1229,DET-1229,hist017,#ERROR!,#ERROR!
DET-1230,DET-1230,hist017,#ERROR!,نمط ممنهج لإطلاق القوات الإسرائيلية النار على سيارات الإسعاف، ومنع الطواقم الطبية من الوصول إلى الجرحى، وتأخير عمليات الإجلاء. يناير 2023، جنين: إطلاق نار على سيارات الإسعاف، وإطلاق قنابل الغاز المسيل للدموع على جناح الأطفال في المستشفى. مايو 2023: مصادر طبية تفيد بأن القوات قيّدت حركة سيارات الإسعاف. يُعدّ حرمان الجرحى من الرعاية الطبية انتهاكًا لاتفاقيات جنيف.
DET-1231,DET-1231,hist017,#ERROR!,يناير 2024: اقتحمت قوات كوماندوز إسرائيلية، متنكرةً بزيّ طاقم طبي ونساء مسلمات، مستشفى جنين، وأطلقت النار على ثلاثة فلسطينيين داخله فقتلتهم. خبراء الأمم المتحدة: قد يرقى ذلك إلى جرائم حرب. يُعدّ الخيانة (التظاهر بالحماية بغرض القتل) جريمة محظورة صراحةً بموجب المادة 37 من البروتوكول الإضافي الأول لاتفاقيات جنيف. كما يُعدّ قتل الجرحى، حتى لو كانوا مسلحين، انتهاكًا للقانون الدولي الإنساني.
DET-1232,DET-1232,hist017,سوء تطبيق الإطار القانوني,خلصت لجنة الأمم المتحدة إلى أن إسرائيل تطبق قواعد القتال (القانون الدولي الإنساني بشأن سير العمليات العدائية) على عمليات إنفاذ القانون في الضفة الغربية، بما يخالف القانون الدولي. وينتج عن ذلك استخدام القوة المميتة بشكل غير مبرر بموجب قانون حقوق الإنسان الذي ينظم إنفاذ القانون. ويُعد هذا قراراً سياسياً ممنهجاً يُتيح عمليات القتل غير المشروعة.
DET-1233,DET-1233,hist017,تدمير الممتلكات المدنية,#ERROR!
DET-1234,DET-1234,hist013,نوع الحدث,
DET-1235,DET-1235,hist013,الجاني,
DET-1236,DET-1236,hist013,تَحَقّق,
DET-1237,DET-1237,hist013,#ERROR!,
DET-1238,DET-1238,hist013,المدنيون الفلسطينيون (لم يشاركوا في الأعمال العدائية),52% من الإجمالي؛ يشمل 32 طفلاً، وعدداً من النساء وكبار السن. 80% قُتلوا في الأيام الأربعة الأخيرة.
DET-1239,DET-1239,hist013,#ERROR!,#ERROR!
DET-1240,DET-1240,hist013,المقاتلون الفلسطينيون,#ERROR!
DET-1241,DET-1241,hist013,#ERROR!,#ERROR!
DET-1242,DET-1242,hist013,الحالة غير معروفة,#ERROR!
DET-1243,DET-1243,hist013,القتلى الإسرائيليون,#ERROR!
DET-1244,DET-1244,hist013,#ERROR!,#ERROR!
DET-1245,DET-1245,hist013,إسرائيلي مصاب,يشمل ذلك 270 طفلاً؛ من هجمات الصواريخ/قذائف الهاون
DET-1246,DET-1246,hist013,تصعيد ما قبل العملية,#ERROR!
