detail_id,_anchor,event_id,heading_label_de,content_de
DET-1169,DET-1134,hist017,Zerstörung von Hochhäusern,"Israel zerstörte mehrere Hochhäuser im Gazastreifen, in denen sich Wohnungen, Geschäfte und Medienbüros befanden. Der Al-Jalaa-Turm (mit Sitz von AP und Al Jazeera) wurde am 15. Mai zerstört. Israel hatte zuvor Warnungen ausgesprochen, doch Human Rights Watch untersucht, ob die militärischen Ziele die Zerstörung rechtfertigen. Es handelt sich um systematische Angriffe auf Infrastruktur."
DET-1170,DET-1135,hist017,Angriffsmuster ohne erkennbare militärische Ziele,"Human Rights Watch (HRW) untersuchte drei Angriffe, bei denen insgesamt 62 Zivilisten getötet wurden. In allen drei Fällen: „Keine erkennbaren militärischen Ziele in der Nähe“. Das Muster deutet auf systematisches Versagen bei der Zielauswahl, unzureichende Sicherheitsvorkehrungen oder gezielte Angriffe auf Zivilisten hin. HRW: „Die anhaltende Weigerung der israelischen Behörden, mutmaßliche Kriegsverbrechen ernsthaft zu untersuchen, verschärft die Verstöße.“"
DET-1171,DET-1136,hist017,Im Jahr 2022 getötete Palästinenser,"Darunter 48 Kinder und 7 Frauen/Mädchen. 167 Tote im Westjordanland/Ostjerusalem, 53 im Gazastreifen. Das tödlichste Jahr seit 2006."
DET-1172,DET-1137,hist017,Im Jahr 2023 getötete Palästinenser,Darunter 127 Kinder (der Gaza-Krieg von Oktober bis Dezember erklärt den deutlichen Anstieg). Das blutigste Jahr in der Geschichte.
DET-1173,DET-1138,hist017,Unbewaffnete Passanten/Demonstranten getötet (2022),Erschossen bei Razzien oder Demonstrationen. Die Mehrheit der Opfer im Jahr 2022 war zum Zeitpunkt ihres Todes wahrscheinlich unbewaffnet.
DET-1174,DET-1139,hist017,Todesfälle von Kindern (2022-2023),"48 im Jahr 2022, 30+ im Jahr 2023 vor dem Gaza-Krieg. Beinhaltet Jana Zakarneh (15), Mahmoud Samoudi (12), Fulla al-Masalma (15)"
DET-1175,DET-1140,hist017,Journalistin getötet: Shireen Abu Akleh,Al-Jazeera-Korrespondent am 11. Mai 2022 in Jenin erschossen. UN-Kommission: vorsätzlich oder fahrlässig von israelischen Streitkräften getötet.
DET-1176,DET-1141,hist017,Palästinenser im Jahr 2022 verletzt,Laut UN wurden im Jahr 2022 über 9.000 Menschen durch israelische Streitkräfte im Westjordanland verletzt.
DET-1177,DET-1142,hist017,Januar 2023 Jenin-Überfall,"26. Januar: Zehn Palästinenser getötet, darunter eine ältere Frau, die in den Hals geschossen wurde, und ein 16-Jähriger, der von einem Militärfahrzeug überfahren wurde."
DET-1178,DET-1143,hist017,Nablus-Raid im Februar 2023,"22. Februar: 11 Tote, 102 Verletzte (82 durch scharfe Munition). Video zeigt zwei Männer, die auf der Flucht in den Rücken geschossen wurden."
DET-1179,DET-1144,hist017,Jenin-Einfall Juli 2023,"3.–4. Juli: Größte Operation im Westjordanland seit 20 Jahren. Drohnen, Hubschrauber, über 500 Soldaten. 12 Tote, 100 Verletzte, 500 Familien auf der Flucht."
DET-1180,DET-1145,hist017,Getötete Israelis (Frühjahr 2022),"Bei Angriffen zwischen März und Mai 2022, die die Operation „Break the Wave“ auslösten, wurden 19 Israelis getötet. Im Westjordanland wurden 4 Soldaten und 8 Siedler angegriffen."
DET-1181,DET-1146,hist017,Angriffe von Siedlern auf Palästinenser,Die UN verzeichnete zwischen Oktober 2023 und Mai 2024 über 800 Angriffe von Siedlern. Diese ereigneten sich häufig während oder nach Razzien der israelischen Streitkräfte mit deren Duldung.
DET-1182,DET-1147,hist017,Benjamin Netanjahu,Im Dezember 2022 kehrte die Regierung mit einer rechtsextremen Koalition an die Macht zurück. Sie autorisierte die Operation „Welle durchbrechen“ und die darauffolgenden Eskalationen. Die Tötungen wurden als Maßnahmen zur Terrorismusbekämpfung verteidigt. Die Regierung wies jegliche internationale Kritik und die Erkenntnisse der Vereinten Nationen zurück.
DET-1183,DET-1148,hist017,Yoav Gallant,"Leitete die Militäroperationen im Westjordanland in den Jahren 2022–2023. Genehmigte größere Operationen in Jenin, darunter den Einmarsch mit Luftangriffen im Juli 2023. Verteidigte den Einsatz von Gewalt als verhältnismäßig."
DET-1184,DET-1149,hist017,Itamar Ben-Gvir,"Ein rechtsextremer Minister, der die Polizei, einschließlich der Grenzpolizei, bei Razzien beaufsichtigte, befürwortete aggressive Taktiken und verteilte Waffen an Siedler. Er war bereits wegen Volksverhetzung und Unterstützung von Terrorismus verurteilt worden."
DET-1185,DET-1150,hist017,Herzi Halevi,"Oberster Militärkommandeur ab Januar 2023. Verantwortlich für die Großoperationen in Jenin und Nablus. Traf operative Entscheidungen, darunter den Einsatz von Drohnen und Hubschraubern im Westjordanland – eine beispiellose Eskalation der Taktiken."
DET-1186,DET-1151,hist017,Shireen Abu Akleh,"Die langjährige Al-Jazeera-Korrespondentin berichtete zwei Jahrzehnte lang über den israelisch-palästinensischen Konflikt. Sie wurde am 11. Mai 2022 von israelischen Streitkräften getötet, als sie eine deutlich gekennzeichnete Presseweste trug. Sie wurde zum Symbol für die gezielte Verfolgung von Journalisten. Die UN stellte fest, dass ihre Tötung ihr Recht auf Leben verletzte."
DET-1187,DET-1152,hist017,Navi Pillay,"Ehemaliger UN-Hochkommissar für Menschenrechte. Leitete die Untersuchung der UN-Kommission zu Menschenrechtsverletzungen. Der Bericht vom Oktober 2023 dokumentierte systematische israelische Verstöße, darunter rechtswidrige Tötungen und die missbräuchliche Anwendung des Rechtsrahmens."
DET-1188,DET-1153,hist017,Sofortige Auswirkungen (2022-2023),Mehr als 500 Palästinenser getötet – die blutigste Periode seit der Zweiten Intifada (2000–2005)
DET-1189,DET-1154,hist017,Langfristige Folgen (2023-heute),Völlige Straflosigkeit: Keine nennenswerten israelischen Ermittlungen trotz UN-Feststellungen systematischer Verstöße.
DET-1190,DET-1155,hist017,Rechenschaftsstatus,✗ Kein israelischer Beamter oder Soldat wurde für einen der über 500 Tötungen strafrechtlich verfolgt.
DET-1191,DET-1156,hist017,Sofortige Auswirkungen (2022-2023),2022: 220 Tote (48 Kinder); 2023: 507 Tote (127 Kinder) – das tödlichste Jahr in der Geschichte.
DET-1192,DET-1157,hist017,Langfristige Folgen (2023-heute),"Die UN-Kommission dokumentierte die systematische Fehlinterpretation des Rechtsrahmens, die rechtswidrige Tötungen ermöglichte."
DET-1193,DET-1158,hist017,Rechenschaftsstatus,✗ Trotz UN-Erkenntnissen keine Rechenschaftspflicht für den Mord an Shireen Abu Akleh
DET-1194,DET-1159,hist017,Sofortige Auswirkungen (2022-2023),Die Tötung von Shireen Abu Akleh (Mai 2022) löste internationale Empörung aus; die UN erklärte ihre Tötung für rechtswidrig.
DET-1195,DET-1160,hist017,Langfristige Folgen (2023-heute),"Muster etabliert: Kampftaktiken (Drohnen, Hubschrauber, massiver Einsatz) im Kontext der Strafverfolgung normalisiert"
DET-1196,DET-1161,hist017,Rechenschaftsstatus,✗ Keine Rechenschaftspflicht für mehr als 78 getötete Kinder
DET-1197,DET-1162,hist017,Sofortige Auswirkungen (2022-2023),"Entstehung neuer bewaffneter Widerstandsgruppen: Jenin-Brigaden, Löwenhöhle, Balata-Brigaden"
DET-1198,DET-1163,hist017,Langfristige Folgen (2023-heute),"Die Glaubwürdigkeit des Völkerrechts wurde beschädigt: UN-Befunde wurden ignoriert, Durchsetzungsmechanismen wurden nicht aktiviert."
DET-1199,DET-1164,hist017,Rechenschaftsstatus,✗ Keine Rechenschaftspflicht für den perfiden Krankenhausangriff (Kriegsverbrechen)
DET-1200,DET-1165,hist017,Sofortige Auswirkungen (2022-2023),Operation „Welle durchbrechen“: Fast nächtliche Razzien in Jenin und Nablus wurden zur Routine.
DET-1201,DET-1166,hist017,Langfristige Folgen (2023-heute),Der Gaza-Krieg (Okt. 2023 bis heute) hat die Gewalt im Westjordanland auf ein beispielloses Ausmaß verschärft.
DET-1202,DET-1167,hist017,Rechenschaftsstatus,"✗ Keine Rechenschaftspflicht für Behinderung der medizinischen Versorgung, Angriffe auf Krankenwagen"
DET-1203,DET-1168,hist017,Sofortige Auswirkungen (2022-2023),Erster umfassender Einsatz von Luftangriffen im Westjordanland seit der Zweiten Intifada (Juli 2023)
DET-1204,DET-1169,hist017,Langfristige Folgen (2023-heute),"Die ICC-Ermittlungen umfassen auch das Westjordanland, aber bis 2025 wurden keine Anklagen erhoben."
DET-1205,DET-1170,hist017,Rechenschaftsstatus,✗ Israelische Militäruntersuchungen: Standardmuster der Fallschließung ohne Anklageerhebung
DET-1206,DET-1171,hist017,Sofortige Auswirkungen (2022-2023),Allein im Jahr 2022 wurden über 9.000 Palästinenser verletzt; im Jahr 2023 kommen Tausende weitere hinzu.
DET-1207,DET-1172,hist017,Langfristige Folgen (2023-heute),Die Legitimität der Palästinensischen Autonomiebehörde wird zunehmend untergraben; die Sicherheitskoordination wurde mehrfach ausgesetzt.
DET-1208,DET-1173,hist017,Rechenschaftsstatus,✗ Keine Rechenschaftspflicht für Siedlergewalt trotz über 800 dokumentierter Angriffe
DET-1209,DET-1174,hist017,Sofortige Auswirkungen (2022-2023),"Über 800 Angriffe von Siedlern wurden zwischen Oktober 2023 und Mai 2024 dokumentiert, oft mit Duldung durch das Militär."
DET-1210,DET-1175,hist017,Langfristige Folgen (2023-heute),Der bewaffnete Widerstand unter palästinensischen Jugendlichen normalisiert sich; der Gewaltkreislauf verfestigt sich
DET-1211,DET-1176,hist017,Rechenschaftsstatus,✓ Die UN-Kommission hat Verstöße umfassend dokumentiert (Bericht vom Oktober 2023)
DET-1212,DET-1177,hist017,Langfristige Folgen (2023-heute),Heimtückische Krankenhausrazzia (Januar 2024) schafft gefährlichen Präzedenzfall für Verstöße gegen die medizinische Neutralität
DET-1213,DET-1178,hist017,Rechenschaftsstatus,✓ Die UN stellte systematischen Missbrauch des Rechtsrahmens und rechtswidrige Tötungen fest
DET-1214,DET-1179,hist017,Rechenschaftsstatus,"✓ Der IStGH ist zuständig; die Ermittlungen laufen, verlaufen aber schleppend."
DET-1215,DET-1180,hist017,Rechenschaftsstatus,"✓ Internationale Menschenrechtsorganisationen (HRW, Amnesty International, B’Tselem, MSF) dokumentierten Verstöße"
DET-1216,DET-1181,hist017,Rechenschaftsstatus,✓ Der Fall Shireen Abu Akleh rückt das Thema der gezielten Angriffe auf Journalisten wieder in den internationalen Fokus.
DET-1217,DET-1182,hist017,Fehlinterpretation des Rechtsrahmens – Kernverstoß,"Strafverfolgung vs. Kriegsführung: Die UN-Kommission stellte fest, dass Israel die Regeln des humanitären Völkerrechts zur Kriegsführung unrechtmäßig auf die Strafverfolgung im Westjordanland anwendet. Der korrekte Rahmen ist das internationale Menschenrechtsrecht, das den Einsatz tödlicher Gewalt streng beschränkt."
DET-1218,DET-1183,hist017,Verstöße gegen das humanitäre Völkerrecht,Artikel 27 der Vierten Genfer Konvention: Schutzberechtigte Personen „sind human zu behandeln … und vor allen Gewalttaten zu schützen“. Die Tötung von mehr als 78 Kindern und Journalisten sowie die Behinderung medizinischer Versorgung verstoßen gegen diesen Kernschutz.
DET-1219,DET-1184,hist017,Ergebnisse der UN-Kommission (Oktober 2023),"Shireen Abu Akleh: Die Kommission stellte fest, dass die israelischen Streitkräfte „aufgrund hinreichender Gründe tödliche Gewalt ohne Rechtfertigung angewendet und Abu Aklehs Recht auf Leben vorsätzlich oder fahrlässig verletzt haben“."
DET-1220,DET-1185,hist017,Verstöße gegen den Schutz bestimmter Personen,"Kinder: Artikel 24 der UN-Kinderrechtskonvention und des Vierten Genfer Abkommens gewähren besonderen Schutz. Die Tötung von mehr als 78 Kindern, viele davon unbewaffnet, verstößt gegen diesen Schutz."
DET-1221,DET-1186,hist017,Rechenschaftspflichten,"Untersuchungspflicht: Die Genfer Konventionen verpflichten die Staaten zur Untersuchung schwerwiegender Verstöße. Israel hat es systematisch versäumt, aussagekräftige Untersuchungen durchzuführen."
DET-1222,DET-1187,hist017,Fehlinterpretation des Rechtsrahmens – Kernverstoß,"Recht auf Leben (IPBPR Artikel 6): Tödliche Gewalt ist nur zulässig, wenn sie zum Schutz vor einer unmittelbaren Lebensgefahr „unbedingt erforderlich“ ist. Die UN stellte fest, dass israelische Streitkräfte Zivilisten töteten, von denen keine solche Bedrohung ausging – ein Verstoß gegen das Recht auf Leben."
DET-1223,DET-1188,hist017,Verstöße gegen das humanitäre Völkerrecht,"Artikel 147 (Schwerwiegende Verstöße): „Vorsätzliches Töten, vorsätzliches Verursachen großen Leids, umfangreiche Zerstörung, die nicht durch militärische Notwendigkeit gerechtfertigt ist“, stellen schwere Verstöße dar. Mehr als 500 Tötungen und Sachbeschädigungen erfüllen diese Schwelle."
DET-1224,DET-1189,hist017,Ergebnisse der UN-Kommission (Oktober 2023),Operationen in Jenin: Bei mehreren Operationen im Jahr 2023 wurde offenbar unnötige und unverhältnismäßige Gewalt angewendet. Der Einsatz von Drohnen und Hubschraubern in dicht besiedelten Gebieten verstößt gegen den Grundsatz der Verhältnismäßigkeit.
DET-1225,DET-1190,hist017,Verstöße gegen den Schutz bestimmter Personen,"Medizinisches Personal: Die Genfer Konventionen fordern den Schutz von medizinischem Personal. Das Beschießen von Krankenwagen, die Behinderung der Behandlung und der Einsatz von Tränengas gegen Krankenhäuser verstoßen gegen diesen absoluten Schutz."
DET-1226,DET-1191,hist017,Rechenschaftspflichten,"Befehlsverantwortung: Höhere militärische und politische Beamte, die von Verstößen wussten oder hätten wissen müssen und es versäumt haben, diese zu verhindern/zu bestrafen, können strafrechtlich verantwortlich gemacht werden."
DET-1227,DET-1192,hist017,Fehlinterpretation des Rechtsrahmens – Kernverstoß,"Grundprinzipien für den Einsatz von Gewalt und Schusswaffen (1990): „Der vorsätzliche tödliche Einsatz von Schusswaffen ist nur dann zulässig, wenn er zum Schutz von Leben absolut unvermeidbar ist.“ Die Mehrheit der Tötungen im Westjordanland erfüllt diesen Standard nicht."
DET-1228,DET-1193,hist017,Verstöße gegen das humanitäre Völkerrecht,"Schutz von Journalisten: Zusatzprotokoll I, Artikel 79, schützt Journalisten als Zivilpersonen. Die Tötung von Shireen Abu Akleh – eindeutig als Pressevertreterin gekennzeichnet – stellt einen schweren Verstoß dar."
DET-1229,DET-1194,hist017,Ergebnisse der UN-Kommission (Oktober 2023),"Verstoßmuster: „Israel wendet den für die Durchführung von Feindseligkeiten geltenden Rahmen auf Strafverfolgungsmaßnahmen im Westjordanland entgegen dem Völkerrecht an, was zur Tötung und Verletzung von Zivilisten führt.“"
DET-1230,DET-1195,hist017,Verstöße gegen den Schutz bestimmter Personen,"Verwundete: Selbst verwundete Kämpfer wurden geschützt, sobald sie kampfunfähig waren. Die Tötungen von Verwundeten in Krankenhäusern im Januar 2024 verstoßen gegen Artikel 3 des Gemeinsamen Übereinkommens."
DET-1231,DET-1196,hist017,Rechenschaftspflichten,Zuständigkeit des IStGH: Der Internationale Strafgerichtshof ist für die Situation in Palästina zuständig. Die Morde im Westjordanland fallen in seinen Untersuchungsrahmen.
DET-1232,DET-1197,hist017,Fehlinterpretation des Rechtsrahmens – Kernverstoß,"Systematische Politik: Die fehlerhafte Anwendung des Rechtsrahmens ist eine bewusste politische Entscheidung der israelischen Regierung, kein Fehler. Sie ermöglicht systematische rechtswidrige Tötungen im gesamten Staatsgebiet."
DET-1233,DET-1198,hist017,Verstöße gegen das humanitäre Völkerrecht,"Verbot der Heimtücke: Zusatzprotokoll I, Artikel 37, verbietet das Vortäuschen eines Schutzstatus zum Zweck des Tötens. Der Krankenhausangriff im Januar 2024 durch als medizinisches Personal verkleidete Kommandos stellt Heimtücke – ein Kriegsverbrechen – dar."
DET-1234,DET-1199,hist017,Ergebnisse der UN-Kommission (Oktober 2023),"Gewalt durch Siedler: Die Kommission dokumentierte einen Anstieg der Angriffe von Siedlern auf Palästinenser, oft mit Duldung oder Beteiligung des israelischen Militärs – Staatliche Verantwortung für Verstöße."
DET-1235,DET-1200,hist017,Verstöße gegen den Schutz bestimmter Personen,Frauen und Familien: Majida Obaid (61) wurde beim Zuschauen aus dem Fenster in den Hals geschossen; Fulla al-Masalma (15) wurde einen Tag vor ihrem Geburtstag getötet – dies verdeutlicht die wahllos angewandte Gewalt.
DET-1236,DET-1201,hist017,Rechenschaftspflichten,"Staatliche Verantwortung: Israel trägt die staatliche Verantwortung für Verstöße seiner Streitkräfte und für die Gewalt von Siedlern, die es nicht verhindert."
DET-1237,DET-1202,hist017,Ereignistyp,
DET-1238,DET-1203,hist017,Operationsname,
DET-1239,DET-1204,hist017,Überprüfung,
DET-1240,DET-1205,hist017,UN-Feststellung,
DET-1241,DET-1206,hist017,Navi Pillay,"In ihrem Bericht vom Oktober 2023 heißt es: „Israel wendet den Rahmen für die Führung von Kampfhandlungen entgegen dem Völkerrecht auf Strafverfolgungsmaßnahmen im Westjordanland an, was zu getöteten und verletzten Zivilisten führt. Die Kommission hat alarmierende Tendenzen beim Einsatz von Gewalt durch israelische Sicherheitskräfte dokumentiert… Die Operationen in Jenin im Jahr 2023 scheinen den Einsatz unnötiger und unverhältnismäßiger Gewalt beinhaltet zu haben.“"
DET-1242,DET-1207,hist017,Shatha Zakarneh,"Sie beschreibt den Tod ihrer Tochter: „Jana spielte mit ihrer Katze auf unserem Dach. Sie protestierte nicht, sie war nicht in der Nähe von Kämpfen. Ein israelischer Scharfschütze schoss ihr zweimal ins Gesicht. Meine Tochter war nur ein Kind, das mit seinem Haustier spielte. Wie können sie behaupten, sie sei eine Bedrohung gewesen? Sie haben sie ohne jeden Grund getötet, außer dass sie Palästinenserin war.“ Jana starb im Januar 2023."
DET-1243,DET-1208,hist017,Al Jazeera (institutionell),"Erklärung nach dem Tod von Shireen Abu Akleh: „Wir machen die israelische Regierung und die israelischen Besatzungstruppen für den Tod von Shireen verantwortlich. Wir fordern die internationale Gemeinschaft auf, die israelischen Besatzungstruppen für die gezielte Tötung unserer Kollegin zu verurteilen und zur Rechenschaft zu ziehen.“ Es wurde betont, dass sie deutlich als Pressevertreterin gekennzeichnet war."
DET-1244,DET-1209,hist017,António Guterres,"Nach dem Einsatz in Jenin im Januar 2023: „Ich bin zutiefst besorgt über die gefährliche Entwicklung der Gewalt im besetzten Westjordanland… Das Ausmaß der Gewalt ist schockierend. Israelische Sicherheitsoperationen und palästinensische Angriffe nehmen zu. Ich appelliere an alle, eine weitere Eskalation zu vermeiden.“ Später: „Wir beobachten weiterhin, dass israelische Streitkräfte unnötigerweise tödliche Gewalt anwenden.“"
DET-1245,DET-1210,hist017,Ärzte ohne Grenzen (Médecins Sans Frontières),"Erklärung vom Dezember 2023: „2023 war das tödlichste Jahr für Palästinenser im Westjordanland in der Geschichte… Die Gewalt hat die Gemeinden zutiefst traumatisiert. Unsere Teams behandeln fast täglich Patienten mit Schussverletzungen. Israelische Streitkräfte behindern wiederholt die medizinische Versorgung, schießen in der Nähe von Krankenwagen und schaffen ein Umfeld, in dem die Gesundheitsversorgung zunehmend gefährlich wird.“"
DET-1246,DET-1211,hist017,Wafa Obaid,"Sie beschreibt den Tod ihrer Mutter: „Meine Mutter saß in ihrem Schlafzimmer und beobachtete während der Razzia aus dem Fenster, was auf der Straße geschah. Ein israelischer Scharfschütze schoss ihr in den Hals. Sie war 61 Jahre alt, keine Kämpferin, keine Bedrohung. Nur eine Großmutter, die aus dem Fenster schaute. Sie wurde in ihrem eigenen Zuhause getötet.“ Majida starb im Januar 2023 bei der Razzia in Jenin."
DET-1247,DET-1212,hist017,B'Tselem (israelische Menschenrechtsorganisation),"Erklärung zur Gewalt im Jahr 2022: „Die Zahl der Todesopfer im Westjordanland und im Gazastreifen ist die höchste seit 2006… Israels Politik des offenen Feuers im Westjordanland erlaubt es den Sicherheitskräften, potenziell tödliche Gewalt anzuwenden, selbst wenn ihr eigenes Leben nicht in Gefahr ist. Diese Politik macht jede militärische Aktion und jede palästinensische Demonstration zu einer lebensbedrohlichen Situation für die Palästinenser.“"
DET-1248,DET-1213,hist017,UN-Sonderberichterstatter für Palästina,"Nach dem Krankenhausangriff im Januar 2024: „Militärkräfte als medizinisches Personal und muslimische Frauen zu tarnen, um Palästinenser in einem Krankenhaus zu exekutieren, könnte ein Kriegsverbrechen darstellen. Nach dem humanitären Völkerrecht ist die Tötung Verwundeter verboten. Tötung durch Verrat ist ein Kriegsverbrechen. Die internationale Gemeinschaft muss handeln.“"
DET-1249,DET-1214,hist017,Palästinenserpräsident Mahmud Abbas,"Nach dem Angriff auf Nablus im Februar 2023: „Was in Nablus geschah, war ein Massaker. Wir machen die israelische Besatzungsregierung vollumfänglich dafür verantwortlich. Wir haben beschlossen, die Sicherheitskooperation mit der israelischen Seite auszusetzen. Die israelische Regierung trägt die Verantwortung für die gefährliche Eskalation und ihre Folgen.“"
DET-1250,DET-1215,hist017,Palästinensische Angriffe innerhalb Israels,"Bei einer Reihe von Angriffen palästinensischer Täter wurden 19 Israelis getötet, darunter vier Tote durch Messerangriffe in Be’er Scheva, fünf Tote durch Schüsse in Bnei Brak, drei Tote durch Axtangriffe in Elad und drei Tote durch Schüsse in Tel Aviv. Die Angreifer stammten aus dem Westjordanland oder Israel. Dies löste die israelische Operation „Wellenbrecher“ aus."
DET-1251,DET-1216,hist017,Operation Break the Wave beginnt,"Israel startet eine Militärkampagne mit fast nächtlichen Razzien in Städten des Westjordanlandes, insbesondere in Jenin und Nablus. Ziel ist die Zerschlagung bewaffneter Widerstandsgruppen. Es kommt zu einer massiven Eskalation des Gewalteinsatzes, zahlreicher Verhaftungen und Hauszerstörungen."
DET-1252,DET-1217,hist017,Shireen Abu Akleh getötet,"Die langjährige palästinensische Korrespondentin von Al Jazeera wurde bei der Berichterstattung über einen israelischen Militäreinsatz in Jenin in den Kopf geschossen. Sie trug eine deutlich gekennzeichnete Presseweste und stand mit anderen Journalisten zusammen. Eine UN-Kommission kam später zu dem Schluss, dass israelische Streitkräfte sie vorsätzlich oder fahrlässig getötet und damit das Recht auf Leben verletzt hatten. Ihr Tod löste international Empörung aus."
DET-1253,DET-1218,hist017,Tödlichstes Jahr seit 2006,"Bis Jahresende wurden 220 Palästinenser in den besetzten Gebieten getötet (167 im Westjordanland/Ostjerusalem, 53 im Gazastreifen). Unter den Toten waren 48 Kinder. Über 9.000 Menschen wurden verletzt. Die UN erklärte das Jahr zum blutigsten seit der Zweiten Intifada. Im Fokus standen Jenin (45 Tote) und Nablus (45 Tote)."
DET-1254,DET-1219,hist017,Jenin-Überfall – 10 Tote,Bei einem massiven israelischen Angriff auf Jenin wurden zehn Palästinenser getötet. Majida Obaid (61) wurde beim Beobachten aus dem Schlafzimmerfenster in den Hals geschossen. Wasim Abu Jaes (16) wurde von einem Militärfahrzeug überfahren und getötet. Israelische Streitkräfte beschossen Krankenwagen und setzten Tränengas auf der Kinderstation eines Krankenhauses ein. Die UN warnte vor einer „gefährlichen Eskalation der Gewalt“.
DET-1255,DET-1220,hist017,"Nablus-Überfall – 11 Tote, 102 Verletzte","Bei einem Großangriff auf Nablus wurden elf Menschen getötet und 102 verletzt (82 davon durch scharfe Munition). Amateuraufnahmen zeigen, wie zwei Männer auf der Flucht in den Rücken geschossen werden. Die Palästinensische Autonomiebehörde setzte daraufhin die Sicherheitskooperation mit Israel aus und bezeichnete den Angriff als „Massaker“. Bis heute wurden im Jahr 2023 61 Palästinenser getötet – doppelt so viele wie im Vorjahr."
DET-1256,DET-1221,hist017,Dschenin-Einfall – Luftangriff,"Größte Militäroperation im Westjordanland seit 20 Jahren. Israel setzte Drohnen, Hubschrauber und über 500 Soldaten bei einem 14-stündigen Angriff auf das Flüchtlingslager Jenin ein. Zwölf Palästinenser wurden getötet, 100 verletzt und 500 Familien zur Flucht gezwungen. Erster großangelegter Luftangriff im Westjordanland seit der Zweiten Intifada. Ein israelischer Soldat wurde durch Eigenbeschuss getötet."
DET-1257,DET-1222,hist017,Das Muster rechtswidriger Tötungen setzt sich fort,"UN OCHA dokumentiert mehrere Razzien. 22. Mai: Bei einer Razzia im Flüchtlingslager Balata sterben drei Menschen; ein Video zeigt, wie einer auf der Flucht in den Rücken geschossen wird. 29. Mai: Bei einer Razzia in Jenin stirbt ein Mensch. Bis zum 29. Mai wurden 2023 bereits 112 Palästinenser getötet – mehr als doppelt so viele wie 2022. Medizinisches Personal wurde wiederholt behindert."
DET-1258,DET-1223,hist017,Gaza-Krieg löst massive Eskalation im Westjordanland aus,Nach dem Hamas-Angriff vom 7. Oktober intensivierten sich die israelischen Operationen im Westjordanland dramatisch. Bis Dezember 2023: 507 getötete Palästinenser (darunter 127 Kinder). Erster Einsatz von Luftangriffen auf Moscheen (22. Oktober). Der Einsatz von Drohnen wurde zur Routine. Über 10.000 Palästinenser wurden verhaftet. Mehr als 800 Angriffe von Siedlern wurden dokumentiert. Ärzte ohne Grenzen: „Das tödlichste Jahr in der Geschichte.“
DET-1259,DET-1224,hist017,UN-Kommission veröffentlicht Bericht,"Die unabhängige UN-Untersuchungskommission veröffentlichte ihren Bericht (für den Zeitraum Mai 2021 bis August 2023). Wichtigste Feststellung: „Israel wendet den völkerrechtlichen Rahmen für die Führung von Kampfhandlungen auf Polizeieinsätze im Westjordanland an, was gegen das Völkerrecht verstößt und zum Tod und zur Verletzung von Zivilisten führt.“ Die Operationen in Jenin 2023 „scheinen den Einsatz unnötiger und unverhältnismäßiger Gewalt beinhaltet zu haben.“"
DET-1260,DET-1225,hist017,Krankenhausüberfall – Kommandos als medizinisches Personal verkleidet,"Israelische Kommandos, verkleidet als medizinisches Personal und muslimische Frauen, drangen in ein Krankenhaus in Jenin ein und erschossen drei Palästinenser. UN-Experten: Dies könnte ein Kriegsverbrechen darstellen. Es gilt als Kriegsverbrechen, sich als medizinisches Personal auszugeben und Verwundete zu töten, selbst wenn es sich um Kämpfer handelt."
DET-1261,DET-1226,hist017,Rechtswidrige Tötung der Journalistin Shireen Abu Akleh,"11. Mai 2022: Ein Al-Jazeera-Korrespondent wurde bei der Berichterstattung über die Razzia in Jenin in den Kopf geschossen. Er trug eine deutlich gekennzeichnete Presseweste und stand in Begleitung von Journalisten. Die UN-Kommission kam zu dem Schluss, dass israelische Streitkräfte „aufgrund hinreichender Gründe tödliche Gewalt ohne Rechtfertigung nach internationalem Menschenrechtsrecht angewendet und Abu Aklehs Recht auf Leben vorsätzlich oder fahrlässig verletzt haben“. Die Duvdevan-Einheit wurde als wahrscheinlich verantwortlich identifiziert. Die vorsätzliche oder fahrlässige Tötung eines deutlich gekennzeichneten Journalisten stellt ein Kriegsverbrechen dar."
DET-1262,DET-1227,hist013,Außergerichtliche Hinrichtungen,"Die Palästinenser werfen den israelischen Streitkräften eine gezielte Tötungspolitik gegen Anführer bewaffneter Gruppen vor. In drei Vorfällen im Jahr 2022 erschossen israelische Streitkräfte neun palästinensische Kämpfer in Fahrzeugen – von den Palästinensern als „Exekutionen auf freiem Feld“ bezeichnet. Es zeichnet sich ein Muster gezielter Tötungen ohne Festnahmeversuche ab. Ein Video aus Nablus vom Februar 2023 zeigt zwei Männer, die auf der Flucht in den Rücken geschossen wurden – ein Indiz für vorsätzliche Tötung."
DET-1263,DET-1228,hist013,Unnötige und unverhältnismäßige Gewalt,"Die UN-Kommission kam zu dem Schluss, dass mehrere Operationen in Jenin im Jahr 2023 „offenbar den Einsatz unnötiger und unverhältnismäßiger Gewalt durch israelische Sicherheitskräfte beinhalteten“. Dazu gehören der Einsatz von Drohnen, Hubschraubern und Hunderten von Soldaten in dicht besiedelten Flüchtlingslagern. Der Einsatz von Artillerie im Kontext der Strafverfolgung verstößt gegen internationales Menschenrechtsrecht."
